platform,title,link,price,location,price_clean
krisha,3-комнатная квартира · 61.5 м² · 4/5 этаж,https://krisha.kz/a/show/1004004774?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4290,19 000 000 〒,Волынова 14,19000000
krisha,2-комнатная квартира · 65 м² · 4/7 этаж,https://krisha.kz/a/show/1004863918?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4291,31 000 000 〒,"Нура р-н, Е-489 5",31000000
krisha,3-комнатная квартира · 90.5 м² · 8/9 этаж,https://krisha.kz/a/show/1005734073?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4292,65 900 000 〒,"Есильский р-н, Фариза Онгарсынова 6/2 — Фариза Онгарсынова",65900000
krisha,4-комнатная квартира · 166.86 м² · 2 этаж,https://krisha.kz/a/show/1005834312?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4293,31 703 408 〒,21-й мкр 2,31703408
krisha,1-комнатная квартира · 46.6 м² · 3/5 этаж,https://krisha.kz/a/show/1004791313?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4294,17 500 000 〒,Дружбы народов 2/4,17500000
krisha,3-комнатная квартира · 68 м² · 5/5 этаж,https://krisha.kz/a/show/1005433268?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4295,23 000 000 〒,"7-й микрорайон, 7 микрорайон 17",23000000
krisha,2-комнатная квартира · 82 м² · 5/9 этаж,https://krisha.kz/a/show/761146304?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4296,29 600 000 〒,Ладожская 5,29600000
krisha,3-комнатная квартира · 120 м² · 17/19 этаж,https://krisha.kz/a/show/1004722844?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4297,55 000 000 〒,"17-й мкр, 7а 22",55000000
krisha,1-комнатная квартира · 33 м² · 3/5 этаж,https://krisha.kz/a/show/761454021?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4298,21 500 000 〒,"Турксибский р-н, Спасская 66 — Бекмаханова",21500000
krisha,3-комнатная квартира · 80 м² · 9/9 этаж,https://krisha.kz/a/show/698717564?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4299,50 000 000 〒,"Ауэзовский р-н, мкр Аксай-4 — Саина Домостроительная",50000000
krisha,3-комнатная квартира · 125 м² · 5/21 этаж,https://krisha.kz/a/show/695635515?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4300,98 000 000 〒,"Бостандыкский р-н, Сатпаева 30/8 — СРОЧНО-торг-ИПОТЕКА",98000000
krisha,3-комнатная квартира · 78 м² · 9/10 этаж,https://krisha.kz/a/show/691882232?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4301,37 000 000 〒,"Наурызбайский р-н, мкр Шугыла, Жунисова",37000000
krisha,1-комнатная квартира · 39 м² · 2/12 этаж,https://krisha.kz/a/show/1003281709?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4302,19 500 000 〒,"Сарыарка р-н, Бейбарыс Султан 25",19500000
krisha,2-комнатная квартира · 42 м² · 14/16 этаж,https://krisha.kz/a/show/1001766824?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4303,53 000 000 〒,"Бостандыкский р-н, Утепова",53000000
krisha,2-комнатная квартира · 45 м² · 9/34 этаж,https://krisha.kz/a/show/1005734586?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4304,28 700 000 〒,"Алматы р-н, Кошкарбаева 10/1",28700000
krisha,2-комнатная квартира · 55.82 м²,https://krisha.kz/a/show/1002257304?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4305,от 24 560 800 〒,"проспект Азаттык, 21/2",24560800
krisha,2-комнатная квартира · 46 м² · 4/4 этаж,https://krisha.kz/a/show/1005834485?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4306,26 800 000 〒,"Ауэзовский р-н, Жубанова 1 — Матазалка. Грандпарк",26800000
krisha,1-комнатная квартира · 17 м² · 5/5 этаж,https://krisha.kz/a/show/760112362?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4307,4 100 000 〒,Ворошилова 3 Б,4100000
krisha,2-комнатная квартира · 65 м² · 1/5 этаж,https://krisha.kz/a/show/1005559081?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4308,32 500 000 〒,"Турксибский р-н, мкр Жас Канат 1/70 — Возле магазина Маяк",32500000
krisha,2-комнатная квартира · 60 м² · 2/5 этаж,https://krisha.kz/a/show/1005405030?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4309,17 800 000 〒,"Алихана Бокейханова р-н, Пришахтинск, Кемеровская 57",17800000
krisha,3-комнатная квартира · 83.6 м² · 4/14 этаж,https://krisha.kz/a/show/761050493?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4310,44 000 000 〒,"Абайский р-н, 189 квартал уч. 25/1",44000000
krisha,2-комнатная квартира · 68 м² · 10/10 этаж,https://krisha.kz/a/show/1005125258?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4311,79 000 000 〒,"Бостандыкский р-н, мкр Коктем-1, Бухар Жырау 35 — Бухар Жырау - река Весновка",79000000
krisha,2-комнатная квартира · 53 м²,https://krisha.kz/a/show/1003371174?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4312,25 000 000 〒,Тараз 2 — Иманова - Валиханова,25000000
krisha,3-комнатная квартира · 70 м² · 8/9 этаж,https://krisha.kz/a/show/1004944086?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4313,47 000 000 〒,"Нура р-н, Е 15 13 — За Хан Шатыром",47000000
krisha,1-комнатная квартира · 40 м² · 5/9 этаж,https://krisha.kz/a/show/1000699100?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4314,20 000 000 〒,Райымбек батыра 275 — Магнум. Халык Арена.,20000000
krisha,2-комнатная квартира · 50.3 м² · 11/11 этаж,https://krisha.kz/a/show/1005512361?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4315,14 000 000 〒,16-й мкр  57,14000000
krisha,1-комнатная квартира · 43 м² · 12 этаж,https://krisha.kz/a/show/1005344089?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4316,26 500 000 〒,Аргынбекова 29/4 — Шаяхметов,26500000
krisha,4-комнатная квартира · 95.1 м² · 9/9 этаж,https://krisha.kz/a/show/1005002918?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4317,38 000 000 〒,"Есильский р-н, Сауран 14",38000000
krisha,3-комнатная квартира · 108 м² · 11/14 этаж,https://krisha.kz/a/show/1005633118?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4318,105 000 000 〒,"Алматы р-н, Шамши Калдаяков 8/2",105000000
krisha,2-комнатная квартира · 56.8 м² · 4/5 этаж,https://krisha.kz/a/show/1001951935?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4319,19 000 000 〒,Проспект Сатпаева 102 А,19000000
krisha,3-комнатная квартира · 82 м² · 4/5 этаж,https://krisha.kz/a/show/1005561801?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4320,73 500 000 〒,"Бостандыкский р-н, мкр Коктем-2 19",73500000
krisha,3-комнатная квартира · 120 м² · 17/19 этаж,https://krisha.kz/a/show/1004722844?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4321,55 000 000 〒,"17-й мкр, 7а 22",55000000
krisha,1-комнатная квартира · 33 м² · 3/5 этаж,https://krisha.kz/a/show/761454021?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4322,21 500 000 〒,"Турксибский р-н, Спасская 66 — Бекмаханова",21500000
krisha,3-комнатная квартира · 80 м² · 9/9 этаж,https://krisha.kz/a/show/698717564?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4323,50 000 000 〒,"Ауэзовский р-н, мкр Аксай-4 — Саина Домостроительная",50000000
krisha,3-комнатная квартира · 125 м² · 5/21 этаж,https://krisha.kz/a/show/695635515?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4324,98 000 000 〒,"Бостандыкский р-н, Сатпаева 30/8 — СРОЧНО-торг-ИПОТЕКА",98000000
krisha,3-комнатная квартира · 78 м² · 9/10 этаж,https://krisha.kz/a/show/691882232?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4325,37 000 000 〒,"Наурызбайский р-н, мкр Шугыла, Жунисова",37000000
krisha,1-комнатная квартира · 39 м² · 2/12 этаж,https://krisha.kz/a/show/1003281709?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4326,19 500 000 〒,"Сарыарка р-н, Бейбарыс Султан 25",19500000
krisha,2-комнатная квартира · 42 м² · 14/16 этаж,https://krisha.kz/a/show/1001766824?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4327,53 000 000 〒,"Бостандыкский р-н, Утепова",53000000
krisha,2-комнатная квартира · 45 м² · 9/34 этаж,https://krisha.kz/a/show/1005734586?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4328,28 700 000 〒,"Алматы р-н, Кошкарбаева 10/1",28700000
krisha,2-комнатная квартира · 55.82 м²,https://krisha.kz/a/show/1002257304?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4329,от 24 560 800 〒,"проспект Азаттык, 21/2",24560800
krisha,2-комнатная квартира · 46 м² · 4/4 этаж,https://krisha.kz/a/show/1005834485?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4330,26 800 000 〒,"Ауэзовский р-н, Жубанова 1 — Матазалка. Грандпарк",26800000
krisha,1-комнатная квартира · 17 м² · 5/5 этаж,https://krisha.kz/a/show/760112362?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4331,4 100 000 〒,Ворошилова 3 Б,4100000
krisha,2-комнатная квартира · 65 м² · 1/5 этаж,https://krisha.kz/a/show/1005559081?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4332,32 500 000 〒,"Турксибский р-н, мкр Жас Канат 1/70 — Возле магазина Маяк",32500000
krisha,2-комнатная квартира · 60 м² · 2/5 этаж,https://krisha.kz/a/show/1005405030?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4333,17 800 000 〒,"Алихана Бокейханова р-н, Пришахтинск, Кемеровская 57",17800000
krisha,3-комнатная квартира · 83.6 м² · 4/14 этаж,https://krisha.kz/a/show/761050493?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4334,44 000 000 〒,"Абайский р-н, 189 квартал уч. 25/1",44000000
krisha,2-комнатная квартира · 68 м² · 10/10 этаж,https://krisha.kz/a/show/1005125258?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4335,79 000 000 〒,"Бостандыкский р-н, мкр Коктем-1, Бухар Жырау 35 — Бухар Жырау - река Весновка",79000000
krisha,2-комнатная квартира · 53 м²,https://krisha.kz/a/show/1003371174?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4336,25 000 000 〒,Тараз 2 — Иманова - Валиханова,25000000
krisha,3-комнатная квартира · 70 м² · 8/9 этаж,https://krisha.kz/a/show/1004944086?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4337,47 000 000 〒,"Нура р-н, Е 15 13 — За Хан Шатыром",47000000
krisha,1-комнатная квартира · 40 м² · 5/9 этаж,https://krisha.kz/a/show/1000699100?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4338,20 000 000 〒,Райымбек батыра 275 — Магнум. Халык Арена.,20000000
krisha,2-комнатная квартира · 50.3 м² · 11/11 этаж,https://krisha.kz/a/show/1005512361?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4339,14 000 000 〒,16-й мкр  57,14000000
krisha,1-комнатная квартира · 43 м² · 12 этаж,https://krisha.kz/a/show/1005344089?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4340,26 500 000 〒,Аргынбекова 29/4 — Шаяхметов,26500000
krisha,1-комнатная квартира · 43 м² · 12 этаж,https://krisha.kz/a/show/1005344089?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4341,26 500 000 〒,Аргынбекова 29/4 — Шаяхметов,26500000
krisha,4-комнатная квартира · 95.1 м² · 9/9 этаж,https://krisha.kz/a/show/1005002918?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4342,38 000 000 〒,"Есильский р-н, Сауран 14",38000000
krisha,3-комнатная квартира · 108 м² · 11/14 этаж,https://krisha.kz/a/show/1005633118?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4343,105 000 000 〒,"Алматы р-н, Шамши Калдаяков 8/2",105000000
krisha,2-комнатная квартира · 56.8 м² · 4/5 этаж,https://krisha.kz/a/show/1001951935?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4344,19 000 000 〒,Проспект Сатпаева 102 А,19000000
krisha,3-комнатная квартира · 82 м² · 4/5 этаж,https://krisha.kz/a/show/1005561801?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4345,73 500 000 〒,"Бостандыкский р-н, мкр Коктем-2 19",73500000
krisha,1-комнатная квартира · 56 м² · 5/10 этаж,https://krisha.kz/a/show/1004205545?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4346,24 500 000 〒,"Сарайшык р-н, Кордай 81 — Кошкарбаева",24500000
krisha,3-комнатная квартира · 95 м² · 7/13 этаж,https://krisha.kz/a/show/761503080?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4347,80 000 000 〒,"Алмалинский р-н, Толе би 189/3 — Жарокова",80000000
krisha,1-комнатная квартира · 38.8 м² · 1/5 этаж,https://krisha.kz/a/show/762202953?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4348,10 300 000 〒,Аса 30,10300000
krisha,2-комнатная квартира · 72 м²,https://krisha.kz/a/show/1005512693?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4349,30 500 000 〒,19-й мкр 5,30500000
krisha,3-комнатная квартира · 89.6 м² · 2/2 этаж,https://krisha.kz/a/show/1005182533?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4350,10 000 000 〒,Бауыржана Момышулы 89 — Афганский парк,10000000
krisha,2-комнатная квартира · 50 м² · 3/10 этаж,https://krisha.kz/a/show/1004851226?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4351,30 000 000 〒,"Наурызбайский р-н, мкр Шугыла, 6/66",30000000
krisha,1-комнатная квартира · 46.4 м² · 1/9 этаж,https://krisha.kz/a/show/1005220351?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4352,25 500 000 〒,"Алатауский р-н, мкр Нуркент, Нұркент ш/а 48",25500000
krisha,3-комнатная квартира · 96.4 м² · 2/3 этаж,https://krisha.kz/a/show/1005650305?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4353,30 000 000 〒,Тауке хан 135 В,30000000
krisha,2-комнатная квартира · 63 м² · 5/5 этаж,https://krisha.kz/a/show/697611335?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4354,52 000 000 〒,"Алмалинский р-н, Казбекби 172 — Нурмакова",52000000
krisha,2-комнатная квартира · 90.7 м² · 1/5 этаж,https://krisha.kz/a/show/674997291?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4355,35 000 000 〒,"мкр. Алтын орда, Мкр. Батыс-2 9/5 корпус 1",35000000
krisha,3-комнатная квартира · 60 м² · 2/5 этаж,https://krisha.kz/a/show/697469620?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4356,27 500 000 〒,мкр Астана 45,27500000
krisha,4-комнатная квартира · 120 м² · 7/9 этаж,https://krisha.kz/a/show/1005040387?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4357,55 000 000 〒,Бокейхана 68,55000000
krisha,1-комнатная квартира · 29 м² · 5/5 этаж,https://krisha.kz/a/show/760498517?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4358,9 500 000 〒,ЖМ Лесная поляна 5,9500000
krisha,3-комнатная квартира · 64.5 м² · 8/9 этаж,https://krisha.kz/a/show/762213591?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4359,24 500 000 〒,"Казыбек би р-н, мкр Юго-Восток 49 — Камали Дюсембекова",24500000
krisha,1-комнатная квартира · 47.2 м² · 4/5 этаж,https://krisha.kz/a/show/1001892955?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4360,13 900 000 〒,17-й мкр 70,13900000
krisha,2-комнатная квартира · 58 м² · 1/10 этаж,https://krisha.kz/a/show/698620064?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4361,24 500 000 〒,Набережная 9,24500000
krisha,3-комнатная квартира · 78 м² · 1/5 этаж,https://krisha.kz/a/show/1003590393?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4362,27 500 000 〒,Г.Туркестан 45,27500000
krisha,3-комнатная квартира · 95 м²,https://krisha.kz/a/show/1004671084?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4363,35 000 000 〒,мкр Нурсая 13,35000000
krisha,1-комнатная квартира · 34 м² · 1/2 этаж,https://krisha.kz/a/show/1005141621?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4364,17 000 000 〒,"Турксибский р-н, Покровская — Не доезжая Отеген Батыр",17000000
krisha,1-комнатная квартира · 30 м² · 2/5 этаж,https://krisha.kz/a/show/1001526736?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4365,9 500 000 〒,ЖМ Лесная поляна 7,9500000
krisha,2-комнатная квартира · 54 м² · 3/9 этаж,https://krisha.kz/a/show/697292715?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4366,12 600 000 〒,13-й мкр 13а,12600000
krisha,3-комнатная квартира · 102.51 м² · 9/9 этаж,https://krisha.kz/a/show/699581898?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4367,41 004 000 〒,Даумова 63,41004000
krisha,1-комнатная квартира · 43.8 м² · 5/5 этаж,https://krisha.kz/a/show/1002033477?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4368,11 600 000 〒,"Казыбек би р-н, Акадeмическая 9/10",11600000
krisha,2-комнатная квартира · 35 м² · 2/3 этаж,https://krisha.kz/a/show/1004748704?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4369,23 000 000 〒,Устирт,23000000
krisha,2-комнатная квартира · 72 м² · 7/16 этаж,https://krisha.kz/a/show/1001948696?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4370,32 000 000 〒,"Сарыарка р-н, Сакена Сейфуллина 8 — Сарыарка Сейфуллина",32000000
krisha,2-комнатная квартира · 93 м² · 2/3 этаж,https://krisha.kz/a/show/1005052386?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4371,125 500 000 〒,Чайкиной 5/1,125500000
krisha,2-комнатная квартира · 58 м² · 2/2 этаж,https://krisha.kz/a/show/760693267?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4372,14 000 000 〒,2-микрорайон 16 — Ақбаян және Ауыл мейрамханасына қарама қарсы,14000000
krisha,4-комнатная квартира · 84 м² · 2/5 этаж,https://krisha.kz/a/show/1003383483?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4373,58 500 000 〒,"Алмалинский р-н, мкр Тастак-3 28 — Аносова",58500000
krisha,2-комнатная квартира · 57 м² · 12/12 этаж,https://krisha.kz/a/show/1001914474?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4374,24 500 000 〒,"Алматы р-н, Каршыга Ахмедьярова 2",24500000
krisha,2-комнатная квартира · 50 м² · 5/6 этаж,https://krisha.kz/a/show/1005498495?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4375,17 500 000 〒,мкрн Береке,17500000
krisha,3-комнатная квартира · 76 м² · 11/12 этаж,https://krisha.kz/a/show/1004914231?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4376,65 000 000 〒,"Есильский р-н, Аль-Фараби проспект 7/2",65000000
krisha,2-комнатная квартира · 65 м² · 3/5 этаж,https://krisha.kz/a/show/1004263373?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4377,24 700 000 〒,17-й мкр 70,24700000
krisha,3-комнатная квартира · 130 м²,https://krisha.kz/a/show/761980526?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4378,263 087 220 〒,"Бостандыкский р-н, Саина 1а/1 — Цена со скидкой (247 573 440)",263087220
krisha,3-комнатная квартира · 67 м² · 10/10 этаж,https://krisha.kz/a/show/1005335601?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4379,23 000 000 〒,Энергетик 3,23000000
krisha,3-комнатная квартира · 70.1 м² · 3/5 этаж,https://krisha.kz/a/show/1005730968?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4380,63 000 000 〒,"Алмалинский р-н, Сейфуллина 420 — Макатаева",63000000
krisha,3-комнатная квартира · 70 м² · 4/5 этаж,https://krisha.kz/a/show/1004348961?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4381,48 500 000 〒,"Бостандыкский р-н, Торайгырова 11 — Мустафина СРОЧНАЯ ПРОДАЖА",48500000
krisha,2-комнатная квартира · 48 м² · 2/5 этаж,https://krisha.kz/a/show/699437702?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4382,13 500 000 〒,мкр. Алтын орда 49Р,13500000
krisha,2-комнатная квартира · 44 м² · 1/2 этаж,https://krisha.kz/a/show/1005525197?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4383,21 000 000 〒,"Турксибский р-н, Кассина 166",21000000
krisha,1-комнатная квартира · 32 м² · 6/9 этаж,https://krisha.kz/a/show/1005380087?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4384,21 800 000 〒,"Наурызбайский р-н, мкр Шугыла, Мкр. Шугыла 340/35 - 340/35 к17",21800000
krisha,3-комнатная квартира · 120 м² · 12/14 этаж,https://krisha.kz/a/show/1005363817?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4385,83 500 000 〒,"Бостандыкский р-н, Хусаинова 225 — Розыбакиева",83500000
krisha,3-комнатная квартира · 111.8 м² · 4/6 этаж,https://krisha.kz/a/show/1000707467?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4386,37 000 000 〒,"16-й мкр , 16 мкрн 90",37000000
krisha,2-комнатная квартира · 71 м² · 9/15 этаж,https://krisha.kz/a/show/1005270666?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4387,29 000 000 〒,17-й мкр 48 — жк АСЫЛТАС,29000000
krisha,3-комнатная квартира · 73 м² · 13 этаж,https://krisha.kz/a/show/760223248?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4388,100 000 000 〒,"Алмалинский р-н, Манаса 109/11-19",100000000
krisha,1-комнатная квартира · 46 м² · 5/5 этаж,https://krisha.kz/a/show/761148108?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4389,18 100 000 〒,Жамбыла 20/1 — проспект Жамбыла и улицы Сатпаева,18100000
krisha,1-комнатная квартира · 42 м² · 2/8 этаж,https://krisha.kz/a/show/1005104212?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4390,22 500 000 〒,"Есильский р-н, Улы Дала",22500000
krisha,4-комнатная квартира · 90 м² · 6/9 этаж,https://krisha.kz/a/show/677060020?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4391,78 000 000 〒,"Бостандыкский р-н, Жандосова 34А — Ауэзова",78000000
krisha,3-комнатная квартира · 50 м² · 5/5 этаж,https://krisha.kz/a/show/1003803213?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4392,15 500 000 〒,Астана 34/1,15500000
krisha,2-комнатная квартира · 74 м² · 1/5 этаж,https://krisha.kz/a/show/1000264743?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4393,30 000 000 〒,"Каратауский р-н, мкр Нурсат 79 — жаңалық дүкен қасында. 80-ші мектеп қасында",30000000
krisha,3-комнатная квартира · 91 м² · 4/9 этаж,https://krisha.kz/a/show/1003402934?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4394,64 500 000 〒,"Нура р-н, Анет баба 2",64500000
krisha,2-комнатная квартира · 86.5 м² · 2/8 этаж,https://krisha.kz/a/show/1000867381?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4395,125 000 000 〒,"Алмалинский р-н, Кашгарская 69/102 — Курмангазы -Байтурсынова",125000000
krisha,2-комнатная квартира · 70 м²,https://krisha.kz/a/show/1003769388?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4396,47 000 000 〒,"Алматы р-н, Кошкарбаева 2 — Magnum",47000000
krisha,1-комнатная квартира · 43.5 м² · 7 этаж,https://krisha.kz/a/show/1005319398?srchid=01999e66-6eb8-7f45-b32f-b316e69c91b7&srchtype=filter&srchpos=4397,32 000 000 〒,"Есильский р-н, Туран 55 — №24",32000000
